KXO-FM | 298 | B | FM | 107.5 MHz | LIC | EL CENTRO | CA | US | BLH-20080724ABD | - | 35970 | 50. kW | 87.m | KXO, INC. | 
KCYF-FM | 298 | A | FM | 107.5 MHz | CP | SUTTER CREEK | CA | US | BNPED-20100224ACJ | - | 184543 | 1.8 kW | 186.m | FARMS OF AMADOR | 
NEW | 298 | A | FM | 107.5 MHz | CP | SUTTER CREEK | CA | US | BNPED-20100226AJU | - | 185149 | 1.87 kW | 183.9m | SONORA SIERRA HERITAGE FOUNDATION | 
KLVE-FM1 | 298 | D | FB | 107.5 MHz | LIC | SANTA CLARITA | CA | US | BLFTB-20131025AEF | - | 190825 | 0.1 kW | 0.m | UNIVISION RADIO STATIONS GROUP, INC. | 
KBQS-LP | 298 | L1 | FL | 107.5 MHz | APP | SACRAMENTO | CA | US | BPL-20180117ABJ | - | 197555 | 0. kW | 0.m | SACRAMENTO BICYCLE KITCHEN | 
K298AZ | 298 | D | FX | 107.5 MHz | LIC | SANTA ROSA | CA | US | BLFT-20090806ACQ | - | 147493 | 0.017 kW | 318.5m | LUNA FOODS, INC | 
K298AF | 298 | D | FX | 107.5 MHz | LIC | SHASTA | CA | US | BLFT-20110701ABY | - | 72000 | 0.01 kW | 488.m | CALVARY CHAPEL OF TWIN FALLS, INC. | 
K245CJ | 298 | D | FX | 107.5 MHz | CP | BAKERSFIELD | CA | US | BPFT-20160728AAS | - | 149107 | 0.11 kW | 0.m | LAKE HAVASU CHARTER SCHOOL, INC. | 
K244AH | 298 | D | FX | 107.5 MHz | CP | UKIAH | CA | US | BPFT-20170605ABS | - | 49192 | 0.01 kW | 0.m | JAVIER HENDERSON | 
K298AZ | 298 | D | FX | 107.5 MHz | CP | SANTA ROSA | CA | US | BPFT-20171212ABC | - | 147493 | 0.2 kW | 0.m | LUNA FOODS, INC | 
NEW | 298 | D | FX | 107.5 MHz | APP | MODESTO | CA | US | BNPFT-20180130AEG | - | 202581 | 0.25 kW | 0.m | CAPSTAR TX, LLC | 
KQKS | 298 | C | FM | 107.5 MHz | LIC | LAKEWOOD | CO | US | BLH-19991214ABI | - | 35574 | 100. kW | 365.m | ENTERCOM DENVER II LICENSE, LLC | 
KSYF | 298 | C1 | FM | 107.5 MHz | LIC | OLATHE | CO | US | BMLED-20150623AAI | - | 189525 | 20. kW | 531.m | MONTROSE CHRISTIAN BROADCASTING CORPORATION | 
K298AT | 298 | D | FX | 107.5 MHz | LIC | RIFLE | CO | US | BLFT-20060104AAN | - | 142245 | 0.075 kW | -38.9m | SKANDIA, LLC | 
K298CG | 298 | D | FX | 107.5 MHz | LIC | PUEBLO | CO | US | BLFT-20160414ABG | - | 158406 | 0.25 kW | 0.m | LATINO COMMUNICATIONS, LLC | 
WWMM-LP | 298 | L1 | FL | 107.5 MHz | LIC | COLLINSVILLE | CT | US | BLL-20160407ABC | - | 194718 | 0.1 kW | 27.3m | HUCKLEBERRY HILL MUSIC SOCIETY INC. | 
WNHA-LP | 298 | L1 | FL | 107.5 MHz | LIC | NEW HAVEN | CT | US | BLL-20170201ADC | - | 194592 | 0.026 kW | 58.2m | ALMA RADIO INC. | 
WWMM-LP | 298 | L1 | FL | 107.5 MHz | CP | COLLINSVILLE | CT | US | BPL-20180112AAA | - | 194718 | 0.013 kW | 82.m | HUCKLEBERRY HILL MUSIC SOCIETY INC. | 
WAMR-FM | 298 | C1 | FM | 107.5 MHz | LIC | MIAMI | FL | US | BLH-20050303ADC | - | 61658 | 95. kW | 307.m | UNIVISION RADIO STATIONS GROUP, INC. | 
WJHC | 298 | A | FM | 107.5 MHz | LIC | JASPER | FL | US | BLH-20101112AVN | - | 183337 | 6. kW | 89.8m | SMALLTOWN BROADCASTING, LLC | 
WPZM-LP | 298 | L1 | FL | 107.5 MHz | LIC | GAINESVILLE | FL | US | BLL-20110524ACK | - | 133183 | 0.018 kW | 70.2m | COMMUNITY PRAISE CENTER INC | 
WNEE-LP | 298 | L1 | FL | 107.5 MHz | LIC | TALLAHASSEE | FL | US | BLL-20150622AFU | - | 194057 | 0.027 kW | 56.m | TALLAHASSEE PUBLIC RADIO INC. | 
WFJV-LP | 298 | L1 | FL | 107.5 MHz | LIC | CITRONELLE | FL | US | BLL-20171103AAF | - | 133271 | 0.041 kW | 47.m | WFJV COMMUNITY RADIO GROUP | 
WYDD-LP | 298 | L1 | FL | 107.5 MHz | LIC | YOUNGSTOWN | FL | US | BLL-20171215ABF | - | 192504 | 0.1 kW | 23.8m | BEAR CREEK FELINE CENTER, INC. | 
W298AV | 298 | D | FX | 107.5 MHz | LIC | ENGLEWOOD | FL | US | BLFT-20130722ABT | - | 140474 | 0.25 kW | 55.9m | FIORINI BROADCASTING, LLC | 
W298BU | 298 | D | FX | 107.5 MHz | LIC | AVON PARK | FL | US | BLFT-20150731AAA | - | 138526 | 0.215 kW | 0.m | WFHT LLC | 
W298CB | 298 | D | FX | 107.5 MHz | LIC | FORT MYERS | FL | US | BLFT-20160725ACB | - | 150277 | 0.099 kW | 0.m | GENESIS MULTIMEDIA GROUP, LLC | 
W298BO | 298 | D | FX | 107.5 MHz | LIC | WINTER HAVEN | FL | US | BLFT-20161129AGA | - | 142420 | 0.027 kW | 0.m | CENTRAL FLORIDA EDUCATIONAL FOUNDATION, INC. | 
W298CV | 298 | D | FX | 107.5 MHz | CP | FORT WALTON BEACH | FL | US | BNPFT-20180327ABQ | - | 200853 | 0.2 kW | 0.m | CUMULUS LICENSING LLC | 
WWGF | 298 | A | FM | 107.5 MHz | LIC | DONALSONVILLE | GA | US | BMLED-20090121AES | - | 78706 | 6. kW | 96.m | AUGUSTA RADIO FELOWSHIP INSTITUTE, INC. | 
WRWR | 298 | A | FM | 107.5 MHz | LIC | COCHRAN | GA | US | BLH-20100120ACT | - | 26626 | 4. kW | 122.3m | PRAISE 107.5 FM RADIO LLC | 
WTIF-FM | 298 | A | FM | 107.5 MHz | LIC | OMEGA | GA | US | BLH-20110914AAW | - | 63841 | 6. kW | 100.m | PLANT BROADCASTING, LLC | 
WAMJ | 298 | C2 | FM | 107.5 MHz | LIC | ROSWELL | GA | US | BLH-20111123FBI | - | 31872 | 33. kW | 185.m | RADIO ONE LICENSES, LLC | 
WBFC-LP | 298 | L1 | FL | 107.5 MHz | LIC | BOYNTON | GA | US | BLL-20140610AAP | - | 124312 | 0.015 kW | 76.4m | BOYNTON LOW POWER BROADCASTING, INC. | 
WRUU-LP | 298 | L1 | FL | 107.5 MHz | LIC | SAVANNAH | GA | US | BLL-20170308ADU | - | 194781 | 0.03 kW | 53.2m | UNITARIAN UNIVERSALIST CHURCH OF SAVANNAH, INC. | 
W298AS | 298 | D | FX | 107.5 MHz | LIC | LAKE OCONEE | GA | US | BLFT-20050818ABO | - | 138353 | 0.01 kW | 161.8m | AUGUSTA RADIO FELLOWSHIP INSTITUTE, INC | 
W298BL | 298 | D | FX | 107.5 MHz | LIC | THOMASVILLE | GA | US | BLFT-20140819AAO | - | 93658 | 0.038 kW | 75.2m | CALVARY CHAPEL OF TWIN FALLS, INC. | 
KHEI-FM | 298 | C2 | FM | 107.5 MHz | LIC | KIHEI | HI | US | BLH-20090417AJE | - | 170177 | 0.75 kW | 955.m | VISIONARY RELATED ENTERTAINMENT, INC. | 
KHEI-FM1 | 298 | D | FB | 107.5 MHz | LIC | LAHAINA | HI | US | BLFTB-20101227ABB | - | 185191 | 0.1 kW | 0.m | VISIONARY RELATED ENTERTAINMENT, INC. | 
K298BA | 298 | D | FX | 107.5 MHz | LIC | HONOLULU | HI | US | BLFT-20110912ACI | - | 153520 | 0.25 kW | 512.1m | HOCHMAN HAWAII THREE, INC. | 
KYZK | 298 | C1 | FM | 107.5 MHz | LIC | SUN VALLEY | ID | US | BLH-20131028AAV | - | 1164 | 2.5 kW | 583.m | RP BROADCASTING LS, LLC | 
K298BE | 298 | D | FX | 107.5 MHz | LIC | POCATELLO | ID | US | BLFT-20110119ADR | - | 69088 | 0.01 kW | 583.8m | UNIVERSITY OF UTAH | 
K298BQ | 298 | D | FX | 107.5 MHz | LIC | COEUR D'ALENE | ID | US | BLFT-20160819ABI | - | 141187 | 0.01 kW | 0.m | EDUCATIONAL MEDIA FOUNDATION | 
K298CN | 298 | D | FX | 107.5 MHz | LIC | BOISE | ID | US | BLFT-20170511ABQ | - | 142206 | 0.099 kW | 0.m | TOWNSQUARE MEDIA BOISE LICENSE, LLC | 
K298CS | 298 | D | FX | 107.5 MHz | CP | VICTOR | ID | US | BNPFT-20171220ABA | - | 201555 | 0.23 kW | 0.m | COMMUNITY BROADCASTING, INC. | 
WDBQ-FM | 298 | A | FM | 107.5 MHz | LIC | GALENA | IL | US | BMLH-19970117KB | - | 30617 | 6. kW | 100.m | TOWNSQUARE MEDIA DUBUQUE LICENSE, LLC | 
WGCI-FM | 298 | B | FM | 107.5 MHz | LIC | CHICAGO | IL | US | BLH-20010413AAL | - | 51165 | 3.7 kW | 472.m | AMFM BROADCASTING LICENSES, LLC, AS DEBTOR IN POSSESSION | 
W298BH | 298 | D | FX | 107.5 MHz | LIC | PEORIA | IL | US | BLFT-20151224AAJ | - | 149357 | 0.225 kW | 84.1m | AMERICAN EDUCATION FOUNDATION, INC. | 
W298CD | 298 | D | FX | 107.5 MHz | LIC | SHELBYVILLE | IL | US | BLFT-20160601AFC | - | 141267 | 0.25 kW | 0.m | KASKASKIA BROADCASTING INC. | 
W298AP | 298 | D | FX | 107.5 MHz | LIC | SPRINGFIELD | IL | US | BMLFT-20161222AAC | - | 140935 | 0.25 kW | 84.m | SAGA COMMUNICATIONS OF ILLINOIS, INC. | 
WABX | 298 | A | FM | 107.5 MHz | LIC | EVANSVILLE | IN | US | BLH-19970131KB | - | 61055 | 2. kW | 171.m | MIDWEST COMMUNICATIONS, INC. | 
WYLJ | 298 | B | FM | 107.5 MHz | LIC | TERRE HAUTE | IN | US | BLED-20170526ABA | - | 184620 | 26. kW | 210.m | TERRE HAUTE SEVENTH-DAY ADVENTIST CHURCH | 
W298BB | 298 | D | FX | 107.5 MHz | LIC | INDIANAPOLIS | IN | US | BLFT-20130208AAE | - | 155816 | 0.233 kW | 268.2m | EMMIS RADIO LICENSE, LLC | 
W298BJ | 298 | D | FX | 107.5 MHz | LIC | FORT WAYNE | IN | US | BLFT-20151210AAH | - | 148694 | 0.075 kW | 0.m | PATHFINDER COMMUNICATIONS CORPORATION | 
KKDM | 298 | C1 | FM | 107.5 MHz | LIC | DES MOINES | IA | US | BLH-19980202KG | - | 42108 | 100. kW | 220.m | CLEAR CHAN. B/CASTING LICENSES, INC.,AS DEBTOR IN POSSESSION | 
KILV | 298 | C3 | FM | 107.5 MHz | LIC | CASTANA | IA | US | BLED-20021002ACU | - | 87226 | 25. kW | 100.m | EDUCATIONAL MEDIA FOUNDATION | 
K298BM | 298 | D | FX | 107.5 MHz | LIC | CEDAR RAPIDS | IA | US | BLFT-20131209XVV | - | 152290 | 0.25 kW | 140.5m | KZIA, INC. | 
K298BM | 298 | D | FX | 107.5 MHz | APP | CEDAR RAPIDS | IA | US | BPFT-20181003AJV | - | 152290 | 0.25 kW | 0.m | KZIA, INC. | 
KSCB-FM | 298 | C1 | FM | 107.5 MHz | LIC | LIBERAL | KS | US | BMLH-19941207KA | - | 59801 | 100. kW | 142.m | SEWARD COUNTY BROADCASTING CO., INC. | 
KKSJ-LP | 298 | L1 | FL | 107.5 MHz | LIC | BELOIT | KS | US | BLL-20160415ABG | - | 192726 | 0.1 kW | 30.m | CORNERSTONE CHARITABLE FOUNDATION | 
NEW | 298 | D | FX | 107.5 MHz | APP | SALINA | KS | US | BNPFT-20180131AEM | - | 202779 | 0.25 kW | 0.m | EAGLE COMMUNICATIONS, INC. | 
WIOK | 298 | A | FM | 107.5 MHz | LIC | FALMOUTH | KY | US | BMLH-19920818KD | - | 1298 | 1.35 kW | 212.m | HAMMOND BROADCASTING, INC. | 
WZLK | 298 | A | FM | 107.5 MHz | LIC | VIRGIE | KY | US | BLH-20050228ABK | - | 34002 | 1.45 kW | 207.m | EAST KENTUCKY BROADCASTING CORPORATION | 
WKYB | 298 | A | FM | 107.5 MHz | LIC | PERRYVILLE | KY | US | BLH-20160805AAX | - | 198726 | 2.55 kW | 157.m | LINCOLN-GARRARD BROADCASTING CO., INC. | 
KJMH | 298 | C2 | FM | 107.5 MHz | LIC | LAKE ARTHUR | LA | US | BLH-19980902KA | - | 22962 | 50. kW | 141.m | TOWNSQUARE MEDIA LAKE CHARLES LICENSE, LLC | 
KXKZ | 298 | C0 | FM | 107.5 MHz | LIC | RUSTON | LA | US | BMLH-20040811AAD | - | 58273 | 100. kW | 325.m | RED PEACH LLC | 
KNOL | 298 | C2 | FM | 107.5 MHz | LIC | JEAN LAFITTE | LA | US | BMLED-20150325AAO | - | 25520 | 15. kW | 277.m | EDUCATIONAL MEDIA FOUNDATION | 
NEW | 298 | D | FX | 107.5 MHz | APP | PINEVILLE | LA | US | BNPFT-20170801ABB | - | 201503 | 0.25 kW | 0.m | RADIO TWO, LLC | 
K298CQ | 298 | D | FX | 107.5 MHz | CP | NEW IBERIA | LA | US | BNPFT-20171201ACT | - | 200899 | 0.25 kW | 0.m | COASTAL BROADCASTING OF LAFOURCHE, L.L.C. | 
NEW | 298 | D | FX | 107.5 MHz | APP | PINEVILLE | LA | US | BNPFT-20171219AAN | - | 201503 | 0.25 kW | 0.m | RADIO TWO, LLC | 
WFNK | 298 | C1 | FM | 107.5 MHz | LIC | LEWISTON | ME | US | BLH-20050310AAL | - | 65675 | 100. kW | 283.m | WBIN MEDIA CO., INC. | 
W298CG | 298 | D | FX | 107.5 MHz | LIC | BEL AIR | MD | US | BLFT-20170222AAK | - | 86135 | 0.25 kW | 0.m | IMPERIAL BROADCASTING COMPANY, LLC | 
WFCC-FM | 298 | B | FM | 107.5 MHz | LIC | CHATHAM | MA | US | BMLH-19990910AAH | - | 17066 | 50. kW | 104.m | CAPE COD BROADCASTING LICENSE I, LLC | 
W298CA | 298 | D | FX | 107.5 MHz | LIC | GREENFIELD | MA | US | BLFT-20160608HSV | - | 25008 | 0.25 kW | 0.m | SAGA COMMUNICATIONS OF NEW ENGLAND, LLC | 
W298CA | 298 | D | FX | 107.5 MHz | CP | MOD   GREENFIELD | MA | US | BMPFT-20171101ABZ | - | 25008 | 0.25 kW | 0.m | SAGA COMMUNICATIONS OF NEW ENGLAND, LLC | 
WCCW-FM | 298 | C2 | FM | 107.5 MHz | LIC | TRAVERSE CITY | MI | US | BLH-19920320KC | - | 20423 | 50. kW | 150.m | WCCW RADIO, INC. | 
WGPR | 298 | B | FM | 107.5 MHz | LIC | DETROIT | MI | US | BLH-20040422ABP | - | 70512 | 50. kW | 123.5m | W.G.P.R., INC. | 
W298BW | 298 | D | FX | 107.5 MHz | LIC | IRON MOUNTAIN | MI | US | BLFT-20160913ACD | - | 20613 | 0.01 kW | 0.m | EDUCATIONAL MEDIA FOUNDATION | 
W298CQ | 298 | D | FX | 107.5 MHz | CP | NILES | MI | US | BNPFT-20171206AAP | - | 201047 | 0.08 kW | 0.m | MARION R. WILLIAMS | 
KLIZ-FM | 298 | C1 | FM | 107.5 MHz | LIC | BRAINERD | MN | US | BLH-19781010AD | - | 28654 | 100. kW | 107.m | HBI RADIO BRAINERD/WADENA, LLC | 
KNSG | 298 | C3 | FM | 107.5 MHz | LIC | MARSHALL | MN | US | BLH-19990208KE | - | 51524 | 15. kW | 131.m | KMHL BROADCASTING COMPANY | 
KBGY | 298 | C2 | FM | 107.5 MHz | LIC | FARIBAULT | MN | US | BLH-20010411AAH | - | 84475 | 48. kW | 120.m | MILESTONE RADIO II LLC | 
NEW | 298 | D | FX | 107.5 MHz | APP | STILLWATER | MN | US | BNPFT-20180129AAP | - | 202899 | 0.25 kW | 0.m | ENDURANCE BROADCASTING, LLC | 
K298CO | 298 | D | FX | 107.5 MHz | LIC | MINNEAPOLIS | MN | US | BLFT-20180227AAV | - | 122186 | 0.25 kW | 0.m | SALEM MEDIA OF MASSACHUSETTS, LLC | 
W298CE | 298 | D | FX | 107.5 MHz | LIC | BIG LAKE | MN | US | BLFT-20180709AAD | - | 141749 | 0.25 kW | 0.m | MILESTONE RADIO, LLC | 
WMJW | 298 | C3 | FM | 107.5 MHz | LIC | ROSEDALE | MS | US | BLH-19930803KC | - | 9024 | 25. kW | 100.m | RADIO CLEVELAND, INC. | 
WKXI-FM | 298 | C1 | FM | 107.5 MHz | LIC | MAGEE | MS | US | BMLH-20020312AAO | - | 50407 | 100. kW | 290.m | ALPHA MEDIA LICENSEE LLC | 
WQTP-LP | 298 | L1 | FL | 107.5 MHz | LIC | COLUMBUS | MS | US | BLL-20150709ABL | - | 126211 | 0.051 kW | 41.7m | RTBT, LLC | 
KFEB | 298 | C3 | FM | 107.5 MHz | LIC | CAMPBELL | MO | US | BLH-19981113KA | - | 76532 | 17.5 kW | 119.m | EAGLE BLUFF ENTERPRISES | 
KWBZ | 298 | C3 | FM | 107.5 MHz | LIC | MONROE CITY | MO | US | BLH-20031023ABU | - | 43536 | 10. kW | 100.m | LB SPORTS PRODUCTIONS LLC | 
K247AT | 298 | D | FX | 107.5 MHz | CP | MOD   SPRINGFIELD | MO | US | BMPFT-20171006ABW | - | 152548 | 0.25 kW | 0.m | MY TOWN MEDIA INC | 
NEW | 298 | D | FX | 107.5 MHz | APP | ST. JOSEPH | MO | US | BNPFT-20180131AGD | - | 202774 | 0.25 kW | 0.m | EAGLE COMMUNICATIONS, INC. | 
KRPM | 298 | C1 | FM | 107.5 MHz | LIC | BILLINGS | MT | US | BLH-20001113AAQ | - | 78211 | 100. kW | 136.m | BMG BILLINGS, LLC | 
KENR | 298 | C1 | FM | 107.5 MHz | LIC | SUPERIOR | MT | US | BLH-20161221ABB | - | 88404 | 100. kW | 260.m | TOWNSQUARE MEDIA MISSOULA LICENSE, LLC | 
KENR-FM1 | 298 | D | FB | 107.5 MHz | LIC | MISSOULA | MT | US | BMLFTB-20161115AAE | - | 133545 | 0.44 kW | 0.m | TOWNSQUARE MEDIA MISSOULA LICENSE, LLC | 
KBWG-LP | 298 | L1 | FL | 107.5 MHz | LIC | BROWNING | MT | US | BLL-20040514AEJ | - | 134853 | 0.03 kW | 53.5m | BLACKFEET TRIBE | 
K298BL | 298 | D | FX | 107.5 MHz | LIC | GREAT FALLS | MT | US | BLFT-20140922ACG | - | 156910 | 0.25 kW | 0.m | CCR-GREAT FALLS IV, LLC | 
KJTJ-LP | 298 | L1 | FL | 107.5 MHz | LIC | SIDNEY | NE | US | BLL-20150422ABB | - | 193730 | 0.1 kW | -10.m | ST. JAMES CATHOLIC RADIO OF SIDNEY | 
K298AG | 298 | D | FX | 107.5 MHz | LIC | NORFOLK | NE | US | BLFT-20130315ABN | - | 155267 | 0.25 kW | 124.6m | FLOOD COMMUNICATIONS, L.L.C. | 
KXTE | 298 | C | FM | 107.5 MHz | LIC | PAHRUMP | NV | US | BLH-19950817KE | - | 2100 | 24.5 kW | 1137.m | CBS RADIO STATIONS INC. | 
W298BT | 298 | D | FX | 107.5 MHz | LIC | KEENE | NH | US | BLFT-20140416AAH | - | 140893 | 0.25 kW | -92.6m | SAGA COMMUNICATIONS OF NEW ENGLAND, LLC | 
W298CS | 298 | D | FX | 107.5 MHz | CP | LITTLETON | NH | US | BNPFT-20171219ABG | - | 200568 | 0.25 kW | 0.m | PROFILE BROADCASTING, L.L.C. | 
W298CU | 298 | D | FX | 107.5 MHz | CP | CHESTER | NH | US | BNPFT-20171219ABI | - | 201489 | 0.19 kW | 0.m | PORT BROADCASTING, LLC | 
KQBA | 298 | C1 | FM | 107.5 MHz | LIC | LOS ALAMOS | NM | US | BLH-20000410ABB | - | 35534 | 100. kW | 243.m | HUTTON BROADCASTING, LLC | 
KSMX-FM | 298 | C1 | FM | 107.5 MHz | LIC | CLOVIS | NM | US | BMLH-20090810ACV | - | 64495 | 100. kW | 165.m | ROONEY MOON BROADCASTING, INC. | 
KABR | 298 | C3 | FM | 107.5 MHz | LIC | ALAMO COMMUNITY | NM | US | BLED-20120402AUZ | - | 183865 | 10. kW | -41.m | ALAMO NAVAJO SCHOOL BOARD, INC. | 
KQBA-FM1 | 298 | D | FB | 107.5 MHz | LIC | LOS ALAMOS&SANTA FE | NM | US | BLFTB-20100125ACZ | - | 123369 | 12. kW | 0.m | HUTTON BROADCASTING, LLC | 
K298BY | 298 | D | FX | 107.5 MHz | LIC | ALBUQUERQUE | NM | US | BLFT-20150320AAA | - | 8825 | 0.055 kW | 1234.8m | CARL G. BRASHER | 
K298BT | 298 | D | FX | 107.5 MHz | LIC | TOHATCHI | NM | US | BLFT-20161230ABC | - | 144698 | 0.01 kW | 572.3m | NATIVE AMERICAN CHRISTIAN VOICE, INC. | 
K298BY | 298 | D | FX | 107.5 MHz | CP | ALBUQUERQUE | NM | US | BPFT-20170714AKW | - | 8825 | 0.055 kW | 0.m | CARL G. BRASHER | 
WBLS | 298 | B | FM | 107.5 MHz | LIC | NEW YORK | NY | US | BLH-19940204KN | - | 28203 | 4.2 kW | 415.m | WBLS-WLIB LICENSE LLC | 
WBBI | 298 | A | FM | 107.5 MHz | LIC | ENDWELL | NY | US | BMLH-20070328ACJ | 91-198 | 18899 | 2.2 kW | 166.m | CC LICENSES, LLC, AS DEBTOR IN POSSESSION | 
WLRG-LP | 298 | L1 | FL | 107.5 MHz | LIC | CORNING | NY | US | BLL-20060818AFJ | - | 132440 | 0.002 kW | 197.2m | CORNING CHRISTIAN RADIO CORPORATION | 
W298BN | 298 | D | FX | 107.5 MHz | LIC | NOYACK | NY | US | BLFT-20150605AAI | - | 58506 | 0.25 kW | 104.5m | SACRED HEART UNIVERSITY, INC. | 
W298CH | 298 | D | FX | 107.5 MHz | LIC | ROCHESTER | NY | US | BLFT-20180316AAH | - | 138910 | 0.25 kW | 0.m | WXXI PUBLIC BROADCASTING COUNCIL INC | 
W298DA | 298 | D | FX | 107.5 MHz | CP | HORSEHEADS | NY | US | BNPFT-20180418AII | - | 203148 | 0.05 kW | 0.m | TRINITY MEDIA, LTD. | 
W298DC | 298 | D | FX | 107.5 MHz | LIC | LIVERPOOL | NY | US | BLFT-20180823AAQ | - | 202588 | 0.25 kW | 0.m | WOLF RADIO, INC. | 
W298CH | 298 | D | FX | 107.5 MHz | APP | ROCHESTER | NY | US | BPFT-20181016AAY | - | 138910 | 0.25 kW | 0.m | WXXI PUBLIC BROADCASTING COUNCIL INC | 
WKZL | 298 | C | FM | 107.5 MHz | LIC | WINSTON-SALEM | NC | US | BLH-19921016KD | - | 16891 | 100. kW | 303.m | DICK BROADCASTING COMPANY, INC. OF TENNESSEE | 
WAZO | 298 | C2 | FM | 107.5 MHz | LIC | SOUTHPORT | NC | US | BLH-20130530AJH | - | 59480 | 21. kW | 234.m | SUNRISE BROADCASTING, LLC | 
W298AY | 298 | D | FX | 107.5 MHz | LIC | BLACK MOUNTAIN | NC | US | BLFT-20070808ACI | - | 156260 | 0.01 kW | 76.6m | WESTERN NORTH CAROLINA PUBLIC RADIO, INC. | 
W298BX | 298 | D | FX | 107.5 MHz | LIC | NEW BERN | NC | US | BLFT-20151009AIR | - | 157892 | 0.25 kW | 0.m | CTC MEDIA GROUP | 
W298BX | 298 | D | FX | 107.5 MHz | CP | MOD   WINTERVILLE | NC | US | BMPFT-20161011ABN | - | 157892 | 0.25 kW | 0.m | CTC MEDIA GROUP | 
W298CF | 298 | D | FX | 107.5 MHz | LIC | CHARLOTTE | NC | US | BLFT-20170803AAG | - | 157114 | 0.25 kW | 0.m | NORSAN MEDIA, LLC | 
W298CL | 298 | D | FX | 107.5 MHz | CP | BLOWING ROCK | NC | US | BNPFT-20171201AFR | - | 200581 | 0.035 kW | 0.m | HIGH COUNTRY ADVENTURES, LLC | 
W298CT | 298 | D | FX | 107.5 MHz | CP | WILSON | NC | US | BNPFT-20171201AKX | - | 201020 | 0.07 kW | 0.m | ESTUARDO VALDEMAR RODRIGUEZ AND LEONOR RODRIGUEZ | 
W298DB | 298 | D | FX | 107.5 MHz | CP | SMITHFIELD | NC | US | BNPFT-20180420AAQ | - | 203205 | 0.25 kW | 0.m | FIRST STATE COMMUNICATIONS, INC. | 
W298CK | 298 | D | FX | 107.5 MHz | LIC | LINCOLNTON | NC | US | BLFT-20180716ABJ | - | 201356 | 0.25 kW | 0.m | KTC BROADCASTING, INC. | 
W298CZ | 298 | D | FX | 107.5 MHz | CP | MOD   FOREST CITY | NC | US | BMPFT-20180824AAU | - | 202870 | 0.25 kW | 0.m | WAGY, INC. | 
KJKJ | 298 | C1 | FM | 107.5 MHz | LIC | GRAND FORKS | ND | US | BLH-19980518KB | - | 35012 | 100. kW | 139.m | CITICASTERS LICENSES, INC., AS DEBTOR IN POSSESSION | 
KXRV | 298 | C1 | FM | 107.5 MHz | LIC | CANNON BALL | ND | US | BMLH-20171106AAZ | - | 165952 | 100. kW | 237.m | RADIO BISMARCK MANDAN, LLC | 
WCKX | 298 | A | FM | 107.5 MHz | LIC | COLUMBUS | OH | US | BLH-19960213KB | 88-421 | 27645 | 1.9 kW | 126.m | BLUE CHIP BROADCASTING LICENSES, LTD | 
WFXJ-FM | 298 | A | FM | 107.5 MHz | LIC | NORTH KINGSVILLE | OH | US | BLH-20020418AAE | - | 76320 | 3.6 kW | 130.m | MEDIA ONE HOLDINGS, LLC | 
WZZZ | 298 | A | FM | 107.5 MHz | LIC | PORTSMOUTH | OH | US | BLH-20030203CXW | - | 88356 | 2.6 kW | 151.m | HOMETOWN BROADCASTING OF PORTSMOUTH 2, INC. | 
WZRX-FM | 298 | A | FM | 107.5 MHz | LIC | FORT SHAWNEE | OH | US | BLH-20040820AAZ | - | 8061 | 1.35 kW | 151.m | CITICASTERS LICENSES, INC., AS DEBTOR IN POSSESSION | 
W298CC | 298 | D | FX | 107.5 MHz | LIC | BUCYRUS | OH | US | BLFT-20170509AAO | - | 142508 | 0.25 kW | 0.m | FRANKLIN COMMUNICATIONS, INC. | 
W298CX | 298 | D | FX | 107.5 MHz | CP | YOUNGSTOWN | OH | US | BNPFT-20180418AEA | - | 202808 | 0.075 kW | 0.m | SALEM MEDIA OF MASSACHUSETTS, LLC | 
KOSN | 298 | C1 | FM | 107.5 MHz | LIC | KETCHUM | OK | US | BMLED-20040928AJY | - | 36969 | 100. kW | 299.m | OKLAHOMA STATE UNIVERSITY | 
KZIG | 298 | A | FM | 107.5 MHz | LIC | WAPANUCKA | OK | US | BLH-20130318AEF | - | 183342 | 2.3 kW | 117.6m | KEYSTONE BROADCASTING CORPORATION | 
K298AR | 298 | D | FX | 107.5 MHz | LIC | MCALESTER | OK | US | BLFT-20130801AOX | - | 157289 | 0.25 kW | 0.m | K95.5, INC. | 
K298CR | 298 | D | FX | 107.5 MHz | LIC | ARDMORE | OK | US | BLFT-20180726ABO | - | 199993 | 0.25 kW | 0.m | SMG-ARDMORE, LLC | 
KIFS | 298 | C2 | FM | 107.5 MHz | LIC | ASHLAND | OR | US | BMLH-20051021AGS | - | 42657 | 5.8 kW | 419.m | BICOASTAL MEDIA LICENSES VI, LLC | 
KXJM | 298 | C0 | FM | 107.5 MHz | LIC | BANKS | OR | US | BLH-20091013ABB | - | 12551 | 71. kW | 501.6m | CITICASTERS LICENSES, INC., AS DEBTOR IN POSSESSION | 
K298AC | 298 | D | FX | 107.5 MHz | LIC | ONTARIO | OR | US | BLFT-19940121TE | - | 50611 | 0.062 kW | 120.m | OREGON PUBLIC BROADCASTING | 
WBVE | 298 | A | FM | 107.5 MHz | LIC | BEDFORD | PA | US | BMLH-19910827KE | - | 10069 | 0.37 kW | 399.m | CESSNA COMMUNICATIONS, INC. | 
